epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
477,14066.4,0.39684,1.63,0.55624,0.29059,0.96781,0.97611,0.98056,0.99078,0.73584,0.85677,0.85541,0.82547,0.47983,0.70057,3.06562,0.57476,0.43704,1.02065,0.00134545,0.00134545,0.00134545
478,14093.5,0.39935,1.6163,0.54915,0.29162,0.9666,0.97611,0.98068,0.99079,0.73584,0.85628,0.855,0.82554,0.48026,0.7005,3.06591,0.57478,0.43703,1.02067,0.00132727,0.00132727,0.00132727
479,14120.6,0.40148,1.64829,0.55453,0.2918,0.96679,0.97611,0.98054,0.99079,0.73598,0.85679,0.85552,0.82543,0.48042,0.70044,3.06523,0.57478,0.43682,1.02061,0.00130909,0.00130909,0.00130909
480,14156.3,0.39919,1.63617,0.55342,0.29229,0.96664,0.97611,0.98053,0.99078,0.73605,0.85576,0.85435,0.82577,0.4805,0.70037,3.06505,0.57483,0.437,1.02054,0.00129091,0.00129091,0.00129091
481,14182.6,0.39972,1.62893,0.54928,0.29031,0.96822,0.9761,0.98035,0.99075,0.73586,0.85571,0.85401,0.82586,0.48067,0.70043,3.06407,0.57485,0.43683,1.02072,0.00127273,0.00127273,0.00127273
482,14209.3,0.39261,1.61663,0.55142,0.28995,0.96655,0.97609,0.97964,0.99073,0.73577,0.85362,0.855,0.82571,0.48058,0.7005,3.06396,0.57491,0.43692,1.0207,0.00125455,0.00125455,0.00125455
483,14236.8,0.39609,1.60772,0.5484,0.291,0.963,0.97609,0.97957,0.99073,0.736,0.8536,0.855,0.82534,0.48106,0.70059,3.06348,0.57496,0.437,1.02085,0.00123636,0.00123636,0.00123636
484,14264.3,0.3967,1.62998,0.55218,0.28983,0.96492,0.97609,0.97964,0.99071,0.73572,0.85629,0.854,0.82526,0.48094,0.70068,3.06315,0.575,0.43701,1.02091,0.00121818,0.00121818,0.00121818
485,14291.1,0.39846,1.63936,0.55237,0.28996,0.96535,0.97609,0.97965,0.99072,0.73537,0.85615,0.854,0.82519,0.48078,0.70101,3.06323,0.57506,0.43686,1.0211,0.0012,0.0012,0.0012
486,14327.6,0.39901,1.60594,0.5492,0.28952,0.96401,0.97609,0.97957,0.9907,0.73596,0.85485,0.854,0.82567,0.4811,0.70103,3.06314,0.57513,0.43669,1.02116,0.00118182,0.00118182,0.00118182
487,14355.8,0.3966,1.60032,0.55188,0.28838,0.96415,0.97608,0.97948,0.99073,0.7361,0.85571,0.854,0.8256,0.48171,0.7011,3.06346,0.57513,0.43661,1.02118,0.00116364,0.00116364,0.00116364
488,14383.6,0.39063,1.59476,0.55368,0.28663,0.96513,0.97608,0.97951,0.99076,0.73674,0.85604,0.854,0.82582,0.48187,0.70096,3.06321,0.5752,0.43656,1.02111,0.00114545,0.00114545,0.00114545
489,14412.6,0.39874,1.57767,0.5436,0.29011,0.96323,0.97609,0.97956,0.99075,0.73695,0.85596,0.854,0.82576,0.48207,0.70081,3.06324,0.57522,0.43648,1.02106,0.00112727,0.00112727,0.00112727
490,14440.6,0.39524,1.5934,0.54491,0.28826,0.96185,0.97609,0.97962,0.99075,0.73655,0.85593,0.854,0.82538,0.48216,0.70087,3.06286,0.5753,0.4362,1.02107,0.00110909,0.00110909,0.00110909
491,14467.5,0.38937,1.58878,0.5499,0.28598,0.9625,0.97609,0.97967,0.99075,0.73705,0.85682,0.855,0.82589,0.48238,0.70076,3.06248,0.57536,0.43627,1.02099,0.00109091,0.00109091,0.00109091
492,14503.9,0.39174,1.58159,0.54817,0.28602,0.96042,0.97609,0.97967,0.99076,0.73701,0.85682,0.855,0.82567,0.48196,0.70062,3.06229,0.57545,0.43622,1.02088,0.00107273,0.00107273,0.00107273
493,14530.5,0.39713,1.59807,0.54633,0.28966,0.96194,0.97609,0.97982,0.99076,0.73718,0.855,0.855,0.82568,0.48225,0.70066,3.0623,0.57547,0.43613,1.02081,0.00105455,0.00105455,0.00105455
494,14556.8,0.39187,1.5854,0.5454,0.28871,0.96278,0.97611,0.98047,0.99075,0.73774,0.85682,0.855,0.82546,0.48195,0.70065,3.06276,0.5755,0.43614,1.02072,0.00103636,0.00103636,0.00103636
495,14584.4,0.39114,1.58781,0.54533,0.28617,0.96148,0.97611,0.98054,0.99076,0.73733,0.8557,0.854,0.82373,0.48209,0.70054,3.06311,0.57559,0.43613,1.0206,0.00101818,0.00101818,0.00101818
496,14611.5,0.3925,1.59159,0.54871,0.28829,0.96215,0.97611,0.98044,0.99075,0.73746,0.85484,0.854,0.82367,0.48285,0.70064,3.06306,0.57572,0.43619,1.02061,0.001,0.001,0.001
497,14638.5,0.39505,1.59765,0.54703,0.2903,0.9648,0.97611,0.98053,0.99075,0.73793,0.85441,0.854,0.82358,0.48244,0.70062,3.06234,0.57582,0.43619,1.02059,0.000981818,0.000981818,0.000981818
498,14666.5,0.39146,1.58063,0.54328,0.28739,0.96245,0.97611,0.98055,0.99075,0.73781,0.85485,0.854,0.824,0.48288,0.70052,3.06321,0.57587,0.4361,1.02056,0.000963636,0.000963636,0.000963636
499,14693.6,0.38825,1.56878,0.54382,0.28697,0.96241,0.97611,0.98055,0.99076,0.73798,0.85484,0.854,0.82401,0.48269,0.70058,3.06234,0.57593,0.4361,1.0205,0.000945455,0.000945455,0.000945455
500,14721.6,0.39141,1.55297,0.54384,0.28792,0.95786,0.97623,0.98,0.99079,0.73742,0.85862,0.853,0.82425,0.48357,0.70052,3.06243,0.57594,0.43599,1.02045,0.000927273,0.000927273,0.000927273
501,14748.8,0.3907,1.57898,0.54977,0.28775,0.9636,0.9761,0.9801,0.99076,0.73758,0.85857,0.853,0.8244,0.48295,0.70044,3.06315,0.57595,0.43589,1.02043,0.000909091,0.000909091,0.000909091
502,14775.8,0.38799,1.57587,0.54556,0.28529,0.96641,0.97711,0.98194,0.99138,0.73752,0.85867,0.853,0.82376,0.48254,0.70047,3.06228,0.57597,0.43588,1.02045,0.000890909,0.000890909,0.000890909
503,14803.8,0.39623,1.55518,0.54319,0.29012,0.96245,0.97712,0.98206,0.99137,0.73759,0.85867,0.853,0.82449,0.48275,0.70039,3.06227,0.57601,0.4359,1.02036,0.000872727,0.000872727,0.000872727
504,14840.4,0.39741,1.55037,0.54063,0.28849,0.96289,0.97711,0.98164,0.99138,0.73802,0.85857,0.853,0.82435,0.48334,0.70026,3.06295,0.57608,0.43608,1.02035,0.000854546,0.000854546,0.000854546
505,14867.1,0.39038,1.57845,0.54444,0.28688,0.9656,0.97711,0.98162,0.99141,0.73782,0.85857,0.853,0.82463,0.48364,0.70024,3.06197,0.57596,0.43617,1.02036,0.000836364,0.000836364,0.000836364
506,14893.7,0.38701,1.55672,0.54341,0.2843,0.96097,0.97711,0.98173,0.99138,0.73807,0.85867,0.853,0.82456,0.48422,0.70026,3.06175,0.57599,0.43607,1.0203,0.000818182,0.000818182,0.000818182
507,14920.1,0.38831,1.54708,0.5442,0.28548,0.95987,0.97711,0.98163,0.99142,0.73806,0.85766,0.852,0.82235,0.48349,0.70027,3.06186,0.57596,0.43614,1.02024,0.0008,0.0008,0.0008
508,14947,0.39538,1.55995,0.54378,0.28643,0.96269,0.97809,0.98193,0.99142,0.73827,0.85783,0.852,0.82211,0.4844,0.70014,3.06133,0.576,0.43596,1.02025,0.000781818,0.000781818,0.000781818
509,14974.2,0.38703,1.56687,0.5447,0.2845,0.96051,0.97809,0.98196,0.99137,0.73818,0.85873,0.853,0.8241,0.48452,0.70027,3.06116,0.57606,0.436,1.02023,0.000763636,0.000763636,0.000763636
510,15010.2,0.39378,1.55786,0.53846,0.28674,0.96309,0.97809,0.98199,0.99139,0.73821,0.85773,0.852,0.82186,0.4842,0.70017,3.06108,0.57613,0.43583,1.02018,0.000745455,0.000745455,0.000745455
511,15037.1,0.38882,1.55528,0.54364,0.28475,0.96369,0.97712,0.98212,0.99136,0.73825,0.86108,0.852,0.82411,0.48449,0.69992,3.06064,0.57609,0.43563,1.01959,0.000727273,0.000727273,0.000727273
512,15065.5,0.39339,1.5476,0.53791,0.28705,0.96283,0.97712,0.9821,0.99137,0.73834,0.8609,0.852,0.82406,0.48367,0.70012,3.06202,0.57613,0.43561,1.01962,0.000709091,0.000709091,0.000709091
513,15093.6,0.38838,1.55685,0.5387,0.2843,0.9597,0.97713,0.98247,0.99136,0.73832,0.8598,0.851,0.82253,0.48406,0.70015,3.06162,0.57614,0.43552,1.01966,0.000690909,0.000690909,0.000690909
514,15121.8,0.39024,1.54676,0.54283,0.28494,0.95994,0.97713,0.98248,0.99133,0.73814,0.8598,0.851,0.82229,0.48434,0.70013,3.06213,0.57616,0.43544,1.01961,0.000672727,0.000672727,0.000672727
515,15150.1,0.39116,1.54887,0.53714,0.28722,0.9578,0.97713,0.98252,0.99133,0.73839,0.85787,0.85106,0.8224,0.48428,0.70008,3.06225,0.57621,0.43535,1.01951,0.000654546,0.000654546,0.000654546
516,15186.8,0.39102,1.56908,0.54166,0.28655,0.96014,0.97657,0.982,0.99134,0.73809,0.8593,0.851,0.82254,0.48465,0.70017,3.06251,0.57629,0.43554,1.01948,0.000636364,0.000636364,0.000636364
517,15213.9,0.38941,1.54181,0.54204,0.28778,0.96355,0.97661,0.982,0.99135,0.73832,0.85888,0.85205,0.82529,0.48479,0.70016,3.06256,0.57635,0.43544,1.01941,0.000618182,0.000618182,0.000618182
518,15241.4,0.38678,1.55445,0.5396,0.28495,0.96132,0.97645,0.982,0.99136,0.73813,0.85686,0.85005,0.82249,0.48469,0.70014,3.06261,0.57636,0.43563,1.01937,0.0006,0.0006,0.0006
519,15268.8,0.3821,1.53378,0.53901,0.28194,0.95694,0.97637,0.982,0.99135,0.73895,0.85686,0.85005,0.82208,0.48469,0.70009,3.0631,0.57638,0.43581,1.01925,0.000581818,0.000581818,0.000581818
520,15296.5,0.38763,1.5296,0.53687,0.28407,0.95662,0.97745,0.982,0.99137,0.7391,0.85795,0.85164,0.82257,0.48474,0.70009,3.0627,0.57628,0.43565,1.01924,0.000563636,0.000563636,0.000563636
521,15324.4,0.37978,1.53168,0.53713,0.28103,0.95519,0.97631,0.982,0.99136,0.73928,0.85693,0.85049,0.82041,0.48477,0.70016,3.06317,0.57629,0.43552,1.01917,0.000545455,0.000545455,0.000545455
522,15360.9,0.38733,1.52909,0.54173,0.28349,0.96008,0.97751,0.982,0.99134,0.73952,0.85797,0.85178,0.82252,0.48486,0.70023,3.06345,0.5763,0.43531,1.01921,0.000527273,0.000527273,0.000527273
523,15387.9,0.38023,1.52791,0.54083,0.28091,0.95785,0.97758,0.982,0.99135,0.73974,0.85794,0.85157,0.8229,0.48508,0.70024,3.06373,0.57626,0.43541,1.01921,0.000509091,0.000509091,0.000509091
524,15415.7,0.37394,1.51868,0.53866,0.27675,0.95323,0.97761,0.982,0.99133,0.73994,0.85595,0.84969,0.82022,0.48527,0.70032,3.06404,0.5763,0.43542,1.01928,0.000490909,0.000490909,0.000490909
525,15443.8,0.38056,1.52053,0.53864,0.28038,0.9552,0.97764,0.982,0.99131,0.73998,0.85543,0.849,0.82006,0.48568,0.70019,3.06439,0.57628,0.43535,1.01919,0.000472727,0.000472727,0.000472727
526,15472.3,0.37709,1.52747,0.53755,0.28075,0.95503,0.97761,0.982,0.99129,0.73963,0.85525,0.849,0.82026,0.48586,0.70008,3.06468,0.57629,0.43522,1.01908,0.000454546,0.000454546,0.000454546
527,15500,0.37709,1.51555,0.53574,0.27911,0.95322,0.97642,0.982,0.99132,0.74003,0.85818,0.84714,0.82036,0.48651,0.70005,3.06526,0.57626,0.43505,1.01901,0.000436364,0.000436364,0.000436364
528,15536.7,0.38488,1.52128,0.54014,0.28256,0.95814,0.97772,0.982,0.99131,0.74013,0.85502,0.84922,0.8202,0.48511,0.69997,3.0655,0.57628,0.43524,1.0189,0.000418182,0.000418182,0.000418182
529,15563.7,0.37963,1.49889,0.53474,0.27867,0.95617,0.97771,0.982,0.99133,0.73978,0.85917,0.84803,0.82244,0.48587,0.70009,3.06588,0.57633,0.43527,1.01899,0.0004,0.0004,0.0004
530,15590.8,0.37931,1.50918,0.53348,0.28059,0.95757,0.97774,0.982,0.99134,0.73992,0.85816,0.84703,0.82199,0.48582,0.70006,3.06648,0.57637,0.43523,1.01897,0.000381818,0.000381818,0.000381818
531,15617.6,0.38012,1.50851,0.53682,0.27965,0.95353,0.97788,0.982,0.99134,0.7399,0.855,0.84914,0.8224,0.48643,0.70003,3.06622,0.57637,0.43502,1.01902,0.000363636,0.000363636,0.000363636
532,15644.7,0.37506,1.50146,0.53959,0.27848,0.95256,0.9781,0.982,0.99131,0.73974,0.85712,0.846,0.82009,0.48614,0.70007,3.06716,0.57651,0.43498,1.01893,0.000345455,0.000345455,0.000345455
533,15672.6,0.37688,1.48951,0.53311,0.27659,0.95266,0.97832,0.982,0.99133,0.73976,0.857,0.846,0.82029,0.48515,0.70016,3.06771,0.57641,0.43504,1.01891,0.000327273,0.000327273,0.000327273
534,15708.3,0.37816,1.51064,0.53508,0.27795,0.95737,0.97859,0.982,0.99135,0.7393,0.85813,0.847,0.82269,0.48543,0.7002,3.06899,0.57639,0.43522,1.01889,0.000309091,0.000309091,0.000309091
535,15735.3,0.37311,1.50733,0.536,0.28005,0.95363,0.97865,0.982,0.99135,0.73994,0.85705,0.84539,0.82064,0.48589,0.70031,3.06955,0.57645,0.43515,1.0189,0.000290909,0.000290909,0.000290909
536,15761.9,0.37745,1.51805,0.53582,0.2799,0.95195,0.97874,0.982,0.99135,0.74042,0.85705,0.84539,0.82057,0.48582,0.70052,3.07068,0.57645,0.43516,1.01893,0.000272727,0.000272727,0.000272727
537,15789.8,0.37478,1.49616,0.5354,0.27755,0.95585,0.97863,0.982,0.99134,0.74059,0.85709,0.84563,0.8207,0.48621,0.70064,3.07172,0.5765,0.43514,1.01895,0.000254546,0.000254546,0.000254546
538,15818.2,0.37562,1.47973,0.53306,0.27669,0.95324,0.97854,0.982,0.99129,0.74016,0.85586,0.84317,0.8205,0.48637,0.70067,3.0727,0.57655,0.43488,1.0189,0.000236364,0.000236364,0.000236364
539,15845.8,0.37394,1.48466,0.5323,0.27618,0.95579,0.97593,0.983,0.99132,0.73998,0.85666,0.845,0.82127,0.48607,0.70063,3.07307,0.57653,0.43512,1.01885,0.000218182,0.000218182,0.000218182
540,15883.7,0.37486,1.51144,0.53963,0.27717,0.95382,0.97593,0.983,0.9913,0.74032,0.85746,0.846,0.82184,0.48599,0.70072,3.07419,0.5766,0.43478,1.01887,0.0002,0.0002,0.0002
541,15911.8,0.37542,1.4897,0.532,0.27663,0.95381,0.97585,0.983,0.99131,0.73975,0.85689,0.84426,0.82164,0.48608,0.70071,3.07494,0.57661,0.43467,1.01888,0.000181818,0.000181818,0.000181818
542,15939.7,0.37034,1.49413,0.53061,0.27429,0.95188,0.97587,0.983,0.9913,0.73986,0.85693,0.8445,0.82138,0.48568,0.70082,3.07576,0.5765,0.43456,1.01901,0.000163636,0.000163636,0.000163636
543,15966.6,0.37604,1.50308,0.53324,0.27852,0.95325,0.97576,0.983,0.99128,0.74004,0.85747,0.846,0.8219,0.48564,0.70093,3.07669,0.5765,0.43449,1.01914,0.000145455,0.000145455,0.000145455
544,15993.4,0.37426,1.47487,0.53397,0.27667,0.9527,0.97582,0.983,0.99128,0.7398,0.85747,0.846,0.82284,0.48568,0.7012,3.07695,0.57649,0.43487,1.01931,0.000127273,0.000127273,0.000127273
545,16020.2,0.37458,1.48501,0.53538,0.27686,0.95279,0.9752,0.98311,0.99127,0.7399,0.85835,0.847,0.82361,0.4856,0.70144,3.07777,0.57646,0.43442,1.01948,0.000109091,0.000109091,0.000109091
546,16052.3,0.3736,1.49424,0.52947,0.27628,0.95471,0.97527,0.983,0.99127,0.74015,0.85821,0.84736,0.8255,0.48688,0.70159,3.07779,0.57641,0.43444,1.01962,9.09092e-05,9.09092e-05,9.09092e-05
547,16079.3,0.37382,1.47486,0.53252,0.27562,0.95318,0.9752,0.98302,0.99125,0.73978,0.85821,0.84736,0.82559,0.48592,0.70169,3.07855,0.57649,0.43453,1.01966,7.27274e-05,7.27274e-05,7.27274e-05
548,16106.3,0.37304,1.46165,0.53309,0.27542,0.9543,0.9752,0.98302,0.99125,0.74027,0.85828,0.847,0.8261,0.48611,0.70173,3.0791,0.57647,0.43451,1.01973,5.45456e-05,5.45456e-05,5.45456e-05
549,16133.4,0.37464,1.49256,0.53083,0.27627,0.95287,0.9752,0.98302,0.99125,0.73991,0.85571,0.84808,0.82575,0.48581,0.70188,3.0794,0.57639,0.43409,1.01982,3.63637e-05,3.63637e-05,3.63637e-05
550,16161.2,0.37055,1.48374,0.53365,0.27526,0.94991,0.9752,0.98306,0.99123,0.73999,0.85571,0.84808,0.8261,0.48568,0.70188,3.07994,0.57632,0.43386,1.01984,1.81819e-05,1.81819e-05,1.81819e-05
